Anrede,Vorname,Nachname,Email,StraBe,Hausnummer,PLZ,Ort,Land,Mobilnummer,Geburtsdatum,Baumster,VehicleName,MengenVerwerterrabatt,Zusatzkonditionenrelativ,Zusatzkonditionenabsolut,Uberfuhrungskosten,Umweltbonus,BarnachlassRelativ,Laufzeit,Gesamtlaufleistung,Leasing_Sonderzahlung,Leasing_Direktgutschrift,Geburtsort,Staatsangehorigkeit,Dokumententyp,Ausweisnummer,Ausstellungsort,Ausstellungsdatum,Gultigbis,Berufsstatus,Nettoeinkommen,aktuelleFirmaseit,Familienstand,Kinder18,IBAN
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2132591,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2132601,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2132611,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2132791,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2132801,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2132871,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2132891,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230301,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230311,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230331,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230611,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230631,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230661,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230681,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230691,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2230761,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231301,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231311,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231331,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231611,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231631,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231661,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231681,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231691,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231761,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2231791,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2239761,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2239791,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2324501,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2324811,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383141,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383151,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383191,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383231,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383591,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383611,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383801,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383831,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2383871,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384141,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384191,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384231,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384591,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384611,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384801,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384831,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2384871,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2436011,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2436021,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2436081,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2436121,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2437011,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2437021,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2437081,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2437121,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2470101,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2470121,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2470141,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2470471,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2470841,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2470861,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2470871,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2476101,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2476121,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2476131,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2476141,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2476151,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
Frau,Hannah,Angulo,Hannah@Angulo.de,Ahornweg,55,11165,Bonn,Deutschland,49654321,08-01-1984,2476461,EQS 450+ SUV,0,0,0,Vehicle pick-up in-house (place of provision),Nein,0,30,60000,7000,0,Deutschland,deutsch,Reisepass,L1P0KLPFW8,Deutschland,01-01-2020,01-01-2023,Verbeamtet,6000,18-08-2022,Verheiratet,2,DE06200505501484526239
